,0,1,2,3,4
355,78,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 16, 17, 18, 19]",05-3NY9_top500_79,86
356,78,basic,[3],05-3NY9_top500_79,86
357,79,donor,"[0, 7, 13, 16]",05-3NY9_top500_80,87
358,79,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_80,87
359,79,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_80,87
360,79,basic,"[0, 2, 7]",05-3NY9_top500_80,87
361,80,donor,"[10, 12, 21]",05-3NY9_top500_81,88
362,80,acceptor,"[1, 16, 23]",05-3NY9_top500_81,88
363,80,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_81,88
364,80,basic,[12],05-3NY9_top500_81,88
365,81,donor,"[15, 17]",05-3NY9_top500_82,89
366,81,acceptor,"[13, 18]",05-3NY9_top500_82,89
367,81,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 20, 21, 22, 23, 24]",05-3NY9_top500_82,89
368,81,basic,[15],05-3NY9_top500_82,89
369,82,donor,[13],05-3NY9_top500_83,90
370,82,acceptor,"[3, 9, 10]",05-3NY9_top500_83,90
371,82,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_83,90
372,82,basic,[13],05-3NY9_top500_83,90
373,83,donor,"[13, 17]",05-3NY9_top500_84,91
374,83,acceptor,"[14, 16, 24]",05-3NY9_top500_84,91
375,83,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_84,91
376,83,basic,[13],05-3NY9_top500_84,91
377,84,acceptor,"[7, 11, 17]",05-3NY9_top500_85,92
378,84,aromatic,"[1, 2, 3, 4, 5, 6, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_85,92
379,84,basic,[6],05-3NY9_top500_85,92
380,84,aliphatic_ring,"[12, 13, 14, 15, 16]",05-3NY9_top500_85,92
381,85,donor,"[0, 22]",05-3NY9_top500_86,93
382,85,acceptor,"[7, 10]",05-3NY9_top500_86,93
383,85,aromatic,"[1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23]",05-3NY9_top500_86,93
384,85,halogen,[16],05-3NY9_top500_86,93
385,85,basic,[19],05-3NY9_top500_86,93
386,86,donor,"[13, 17]",05-3NY9_top500_87,94
387,86,acceptor,"[14, 16, 19]",05-3NY9_top500_87,94
388,86,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20, 21, 22]",05-3NY9_top500_87,94
389,86,basic,[13],05-3NY9_top500_87,94
390,87,donor,"[9, 17]",05-3NY9_top500_88,95
391,87,acceptor,"[7, 8, 9, 14, 17]",05-3NY9_top500_88,95
392,87,aromatic,"[1, 2, 3, 4, 5, 6, 10, 12, 13, 14, 15, 16]",05-3NY9_top500_88,95
393,87,basic,"[9, 16, 17]",05-3NY9_top500_88,95
394,88,acceptor,"[3, 5, 15, 17]",05-3NY9_top500_89,96
395,88,aromatic,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_89,96
396,88,basic,[8],05-3NY9_top500_89,96
397,88,aliphatic_ring,"[12, 13, 14, 15, 16]",05-3NY9_top500_89,96
398,89,donor,"[0, 13, 14]",05-3NY9_top500_90,97
399,89,acceptor,"[2, 10, 17]",05-3NY9_top500_90,97
400,89,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",05-3NY9_top500_90,97
401,89,basic,"[0, 14]",05-3NY9_top500_90,97
402,90,donor,"[14, 16]",05-3NY9_top500_91,98
403,90,acceptor,"[0, 14]",05-3NY9_top500_91,98
404,90,aromatic,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_91,98
405,90,basic,[16],05-3NY9_top500_91,98
406,90,aliphatic_ring,"[7, 8, 9, 10]",05-3NY9_top500_91,98
407,91,donor,"[11, 21]",05-3NY9_top500_92,99
408,91,acceptor,"[9, 13, 14, 22]",05-3NY9_top500_92,99
409,91,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 16, 17, 18, 19, 20]",05-3NY9_top500_92,99
410,91,halogen,[23],05-3NY9_top500_92,99
411,91,basic,"[11, 12]",05-3NY9_top500_92,99
412,92,donor,"[10, 12]",05-3NY9_top500_93,100
413,92,acceptor,"[1, 16, 24]",05-3NY9_top500_93,100
414,92,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_93,100
415,92,basic,[12],05-3NY9_top500_93,100
416,93,acceptor,"[7, 11, 13, 16, 17, 18]",05-3NY9_top500_94,101
417,93,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_94,101
418,93,basic,[10],05-3NY9_top500_94,101
419,94,donor,"[12, 23]",05-3NY9_top500_95,102
420,94,acceptor,"[8, 10, 19, 23]",05-3NY9_top500_95,102
421,94,aromatic,"[1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19]",05-3NY9_top500_95,102
422,94,basic,[5],05-3NY9_top500_95,102
423,95,donor,"[11, 16]",05-3NY9_top500_96,103
424,95,acceptor,"[9, 13, 14, 17]",05-3NY9_top500_96,103
425,95,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_96,103
426,95,basic,"[11, 12]",05-3NY9_top500_96,103
427,96,donor,"[15, 17]",05-3NY9_top500_97,104
428,96,acceptor,"[13, 18]",05-3NY9_top500_97,104
429,96,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_97,104
430,96,basic,[15],05-3NY9_top500_97,104
431,97,donor,"[3, 15]",05-3NY9_top500_98,105
432,97,acceptor,"[10, 13]",05-3NY9_top500_98,105
433,97,aromatic,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 19, 20]",05-3NY9_top500_98,105
434,97,halogen,[21],05-3NY9_top500_98,105
435,97,basic,[15],05-3NY9_top500_98,105
436,98,donor,"[11, 14]",05-3NY9_top500_99,106
437,98,acceptor,"[9, 15]",05-3NY9_top500_99,106
438,98,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_99,106
439,98,halogen,"[12, 22]",05-3NY9_top500_99,106
440,98,basic,[11],05-3NY9_top500_99,106
441,99,donor,"[5, 13]",05-3NY9_top500_100,107
442,99,acceptor,"[2, 10, 13]",05-3NY9_top500_100,107
443,99,aromatic,"[0, 1, 15, 16, 18, 19]",05-3NY9_top500_100,107
444,99,basic,[5],05-3NY9_top500_100,107
445,99,aliphatic_ring,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",05-3NY9_top500_100,107
446,100,donor,"[7, 8, 17]",05-3NY9_top500_101,108
447,100,acceptor,"[2, 7, 8, 14, 19]",05-3NY9_top500_101,108
448,100,aromatic,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14]",05-3NY9_top500_101,108
449,100,basic,"[6, 7, 8]",05-3NY9_top500_101,108
450,100,aliphatic_ring,"[20, 21, 22, 23, 24]",05-3NY9_top500_101,108
451,101,donor,"[7, 13]",05-3NY9_top500_102,109
452,101,acceptor,"[6, 16]",05-3NY9_top500_102,109
453,101,aromatic,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_102,109
454,101,halogen,"[23, 24]",05-3NY9_top500_102,109
455,101,basic,[10],05-3NY9_top500_102,109
456,102,donor,"[0, 7, 13, 16]",05-3NY9_top500_103,110
457,102,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_103,110
458,102,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_103,110
459,102,basic,"[0, 2, 7]",05-3NY9_top500_103,110
460,103,donor,"[13, 17]",05-3NY9_top500_104,111
461,103,acceptor,"[14, 16, 20]",05-3NY9_top500_104,111
462,103,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20, 21, 22]",05-3NY9_top500_104,111
463,103,basic,[13],05-3NY9_top500_104,111
464,104,donor,"[13, 17]",05-3NY9_top500_105,112
465,104,acceptor,"[14, 16]",05-3NY9_top500_105,112
466,104,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14]",05-3NY9_top500_105,112
467,104,basic,[13],05-3NY9_top500_105,112
468,104,aliphatic_ring,"[18, 19, 20, 21, 22]",05-3NY9_top500_105,112
469,105,donor,"[0, 8, 10, 12]",05-3NY9_top500_106,113
470,105,acceptor,"[0, 1, 4, 5, 9, 12, 14]",05-3NY9_top500_106,113
471,105,aromatic,"[3, 4, 5, 6, 7, 9, 15, 16, 17, 18, 19, 20]",05-3NY9_top500_106,113
472,105,basic,"[8, 10]",05-3NY9_top500_106,113
473,105,aliphatic_ring,"[2, 10, 11]",05-3NY9_top500_106,113
474,106,donor,"[0, 7, 22]",05-3NY9_top500_107,114
475,106,acceptor,"[7, 10, 21]",05-3NY9_top500_107,114
476,106,aromatic,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 16, 17, 18]",05-3NY9_top500_107,114
477,106,basic,[6],05-3NY9_top500_107,114
478,106,aliphatic_ring,"[11, 19, 20, 22]",05-3NY9_top500_107,114
479,107,donor,[0],05-3NY9_top500_108,115
480,107,acceptor,"[6, 7, 10]",05-3NY9_top500_108,115
481,107,aromatic,"[1, 2, 3, 4, 5, 6, 11, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_108,115
482,107,basic,[23],05-3NY9_top500_108,115
483,107,aliphatic_ring,"[9, 12, 18]",05-3NY9_top500_108,115
484,108,donor,[21],05-3NY9_top500_109,116
485,108,acceptor,"[7, 14, 19, 20]",05-3NY9_top500_109,116
486,108,aromatic,"[0, 1, 2, 3, 4, 5, 6, 13, 14, 15, 16, 17, 18, 19, 20]",05-3NY9_top500_109,116
487,108,halogen,[11],05-3NY9_top500_109,116
488,108,basic,[21],05-3NY9_top500_109,116
489,108,aliphatic_ring,"[7, 8, 9]",05-3NY9_top500_109,116
490,109,donor,[7],05-3NY9_top500_110,117
491,109,acceptor,"[4, 7, 8, 14]",05-3NY9_top500_110,117
492,109,aromatic,"[1, 2, 3, 4, 5, 6, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_110,117
493,109,basic,"[6, 7]",05-3NY9_top500_110,117
494,109,aliphatic_ring,"[9, 10, 11, 12, 13]",05-3NY9_top500_110,117
495,110,donor,"[4, 10, 12, 13]",05-3NY9_top500_111,118
496,110,acceptor,"[4, 5, 7, 9, 10, 15]",05-3NY9_top500_111,118
497,110,aromatic,"[1, 2, 3, 5, 6, 7, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_111,118
498,110,halogen,[22],05-3NY9_top500_111,118
499,110,basic,"[12, 13]",05-3NY9_top500_111,118
500,110,aliphatic_ring,"[8, 11, 12]",05-3NY9_top500_111,118
501,111,donor,"[0, 8, 21]",05-3NY9_top500_112,119
502,111,acceptor,"[0, 2, 6, 7, 8, 18, 21]",05-3NY9_top500_112,119
503,111,aromatic,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15]",05-3NY9_top500_112,119
504,111,basic,"[0, 4]",05-3NY9_top500_112,119
505,111,aliphatic_ring,"[7, 16, 17, 18, 19, 20]",05-3NY9_top500_112,119
506,112,donor,"[3, 11, 12, 16]",05-3NY9_top500_113,120
507,112,acceptor,"[5, 11, 14, 17, 19]",05-3NY9_top500_113,120
508,112,aromatic,"[0, 1, 2, 7, 8, 9, 15, 16, 17, 18, 19]",05-3NY9_top500_113,120
509,112,halogen,[10],05-3NY9_top500_113,120
510,112,aliphatic_ring,"[3, 4, 6]",05-3NY9_top500_113,120
511,113,donor,[6],05-3NY9_top500_114,121
512,113,acceptor,"[3, 9, 14, 15]",05-3NY9_top500_114,121
513,113,aromatic,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_114,121
514,113,halogen,[23],05-3NY9_top500_114,121
515,113,basic,[6],05-3NY9_top500_114,121
516,113,aliphatic_ring,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_114,121
517,114,donor,"[0, 23]",05-3NY9_top500_115,122
518,114,acceptor,"[7, 10]",05-3NY9_top500_115,122
519,114,aromatic,"[1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24]",05-3NY9_top500_115,122
520,114,basic,[20],05-3NY9_top500_115,122
521,115,donor,"[7, 17]",05-3NY9_top500_116,123
522,115,acceptor,"[6, 15, 20]",05-3NY9_top500_116,123
523,115,aromatic,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13]",05-3NY9_top500_116,123
524,115,basic,[11],05-3NY9_top500_116,123
525,115,aliphatic_ring,"[19, 21, 22, 23, 24]",05-3NY9_top500_116,123
526,116,donor,"[9, 14, 17]",05-3NY9_top500_117,124
527,116,acceptor,"[7, 11, 19]",05-3NY9_top500_117,124
528,116,aromatic,"[0, 1, 2, 3, 4, 5, 15, 16, 17, 18, 19]",05-3NY9_top500_117,124
529,116,basic,[14],05-3NY9_top500_117,124
530,117,donor,"[9, 12, 23]",05-3NY9_top500_118,125
531,117,acceptor,"[10, 12, 19]",05-3NY9_top500_118,125
532,117,aromatic,"[1, 2, 3, 4, 5, 6, 13, 15, 16, 17, 18, 19]",05-3NY9_top500_118,125
533,117,basic,"[12, 23]",05-3NY9_top500_118,125
534,117,aliphatic_ring,"[7, 20, 21, 22, 23, 24]",05-3NY9_top500_118,125
535,118,donor,"[0, 7, 23]",05-3NY9_top500_119,126
536,118,acceptor,"[11, 20]",05-3NY9_top500_119,126
537,118,aromatic,"[1, 2, 3, 4, 5, 6, 12, 14, 15, 16, 17, 18]",05-3NY9_top500_119,126
538,118,halogen,[8],05-3NY9_top500_119,126
539,118,basic,[23],05-3NY9_top500_119,126
540,119,donor,"[9, 21]",05-3NY9_top500_120,127
541,119,acceptor,"[4, 7, 10, 17]",05-3NY9_top500_120,127
542,119,aromatic,"[1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 15, 16]",05-3NY9_top500_120,127
543,119,basic,[21],05-3NY9_top500_120,127
544,119,aliphatic_ring,"[7, 19, 20, 21, 22, 23]",05-3NY9_top500_120,127
545,120,donor,"[0, 7]",05-3NY9_top500_121,128
546,120,acceptor,"[0, 6, 7, 17, 19, 21]",05-3NY9_top500_121,128
547,120,aromatic,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_121,128
548,120,basic,"[0, 4, 7]",05-3NY9_top500_121,128
549,120,aliphatic_ring,"[8, 9, 10, 11]",05-3NY9_top500_121,128
550,121,donor,"[8, 13, 14]",05-3NY9_top500_122,129
551,121,acceptor,"[0, 9, 10, 21]",05-3NY9_top500_122,129
552,121,aromatic,"[1, 2, 3, 4, 5, 6, 12, 15, 16, 17, 18, 19]",05-3NY9_top500_122,129
553,121,basic,"[13, 14]",05-3NY9_top500_122,129
554,122,donor,"[10, 14]",05-3NY9_top500_123,130
555,122,acceptor,"[11, 13, 20]",05-3NY9_top500_123,130
556,122,aromatic,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11]",05-3NY9_top500_123,130
557,122,halogen,[6],05-3NY9_top500_123,130
558,122,basic,[10],05-3NY9_top500_123,130
559,122,aliphatic_ring,"[16, 17, 18, 19, 20]",05-3NY9_top500_123,130
560,123,donor,"[11, 14]",05-3NY9_top500_124,131
561,123,acceptor,"[9, 15, 20]",05-3NY9_top500_124,131
562,123,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 16, 17, 18, 19, 20, 21]",05-3NY9_top500_124,131
563,123,halogen,[12],05-3NY9_top500_124,131
564,123,basic,[11],05-3NY9_top500_124,131
565,124,donor,[0],05-3NY9_top500_125,132
566,124,acceptor,"[0, 10, 12, 14]",05-3NY9_top500_125,132
567,124,aromatic,"[1, 2, 3, 4, 5, 6, 7, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_125,132
568,124,halogen,[23],05-3NY9_top500_125,132
569,124,basic,"[0, 6]",05-3NY9_top500_125,132
570,125,donor,[8],05-3NY9_top500_126,133
571,125,acceptor,"[4, 8, 9]",05-3NY9_top500_126,133
572,125,aromatic,"[1, 2, 3, 4, 5, 6, 12, 13, 14, 15, 16, 17]",05-3NY9_top500_126,133
573,125,halogen,[18],05-3NY9_top500_126,133
574,125,basic,"[6, 8]",05-3NY9_top500_126,133
575,126,donor,"[8, 11, 13, 14]",05-3NY9_top500_127,134
576,126,acceptor,[16],05-3NY9_top500_127,134
577,126,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_127,134
578,126,halogen,[23],05-3NY9_top500_127,134
579,126,basic,"[11, 13]",05-3NY9_top500_127,134
580,127,donor,"[11, 13, 15, 17]",05-3NY9_top500_128,135
581,127,acceptor,"[8, 10, 16]",05-3NY9_top500_128,135
582,127,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",05-3NY9_top500_128,135
583,127,basic,"[11, 15]",05-3NY9_top500_128,135
584,127,aliphatic_ring,"[18, 19, 20, 21, 22, 23]",05-3NY9_top500_128,135
585,128,donor,[19],05-3NY9_top500_129,136
586,128,acceptor,"[0, 2, 9, 15, 17, 19]",05-3NY9_top500_129,136
587,128,aromatic,"[1, 2, 3, 4, 5, 6, 10, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24]",05-3NY9_top500_129,136
588,128,basic,"[6, 19]",05-3NY9_top500_129,136
589,128,aliphatic_ring,"[7, 8, 9]",05-3NY9_top500_129,136
590,129,donor,"[0, 7, 13, 16]",05-3NY9_top500_130,137
591,129,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_130,137
592,129,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_130,137
593,129,halogen,[24],05-3NY9_top500_130,137
594,129,basic,"[0, 2, 7]",05-3NY9_top500_130,137
595,130,acceptor,"[8, 13, 18, 21, 24]",05-3NY9_top500_131,138
596,130,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_131,138
597,130,basic,[6],05-3NY9_top500_131,138
598,130,aliphatic_ring,"[9, 10, 11]",05-3NY9_top500_131,138
599,131,donor,"[16, 21, 22]",05-3NY9_top500_132,139
600,131,acceptor,"[0, 13, 18, 21]",05-3NY9_top500_132,139
601,131,aromatic,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14]",05-3NY9_top500_132,139
602,131,halogen,"[7, 8]",05-3NY9_top500_132,139
603,131,basic,[22],05-3NY9_top500_132,139
604,132,donor,"[14, 15, 16]",05-3NY9_top500_133,140
605,132,acceptor,"[0, 3, 12, 16, 20]",05-3NY9_top500_133,140
606,132,aromatic,"[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 17, 18, 19, 20, 21]",05-3NY9_top500_133,140
607,132,basic,[14],05-3NY9_top500_133,140
608,133,donor,"[12, 13]",05-3NY9_top500_134,141
609,133,acceptor,"[3, 13, 15]",05-3NY9_top500_134,141
610,133,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20]",05-3NY9_top500_134,141
611,133,halogen,[21],05-3NY9_top500_134,141
612,133,basic,"[10, 13]",05-3NY9_top500_134,141
613,134,donor,[22],05-3NY9_top500_135,142
614,134,acceptor,"[1, 5, 7, 8, 9, 10, 17]",05-3NY9_top500_135,142
615,134,aromatic,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22]",05-3NY9_top500_135,142
616,134,basic,[19],05-3NY9_top500_135,142
617,135,donor,"[0, 7, 13, 16]",05-3NY9_top500_136,143
618,135,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_136,143
619,135,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_136,143
620,135,basic,"[0, 2, 7]",05-3NY9_top500_136,143
621,136,donor,[7],05-3NY9_top500_137,144
622,136,acceptor,"[6, 7, 16, 22]",05-3NY9_top500_137,144
623,136,aromatic,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15]",05-3NY9_top500_137,144
624,136,basic,"[2, 7]",05-3NY9_top500_137,144
625,136,aliphatic_ring,"[8, 18, 19, 20]",05-3NY9_top500_137,144
626,137,donor,"[15, 17]",05-3NY9_top500_138,145
627,137,acceptor,"[13, 18, 20]",05-3NY9_top500_138,145
628,137,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 21, 22, 23, 24, 25]",05-3NY9_top500_138,145
629,137,basic,[15],05-3NY9_top500_138,145
630,138,donor,[13],05-3NY9_top500_139,146
631,138,acceptor,"[4, 5, 17]",05-3NY9_top500_139,146
632,138,aromatic,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_139,146
633,138,halogen,[12],05-3NY9_top500_139,146
634,138,basic,"[11, 13]",05-3NY9_top500_139,146
635,139,donor,"[0, 22]",05-3NY9_top500_140,147
636,139,acceptor,"[7, 10, 16]",05-3NY9_top500_140,147
637,139,aromatic,"[1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23]",05-3NY9_top500_140,147
638,139,basic,[19],05-3NY9_top500_140,147
639,140,donor,"[11, 12]",05-3NY9_top500_141,148
640,140,acceptor,"[9, 13, 20, 22, 23]",05-3NY9_top500_141,148
641,140,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17, 18, 23]",05-3NY9_top500_141,148
642,140,basic,[11],05-3NY9_top500_141,148
643,141,donor,"[9, 11, 12]",05-3NY9_top500_142,149
644,141,acceptor,"[7, 8, 14, 22, 23]",05-3NY9_top500_142,149
645,141,aromatic,"[0, 1, 2, 3, 4, 5, 15, 16, 17, 18, 19, 20]",05-3NY9_top500_142,149
646,141,basic,"[11, 12, 21]",05-3NY9_top500_142,149
647,142,donor,"[11, 20, 21]",05-3NY9_top500_143,150
648,142,acceptor,[19],05-3NY9_top500_143,150
649,142,aromatic,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19]",05-3NY9_top500_143,150
650,142,basic,"[8, 21]",05-3NY9_top500_143,150
651,143,donor,"[6, 22]",05-3NY9_top500_144,151
652,143,acceptor,"[7, 9, 15]",05-3NY9_top500_144,151
653,143,aromatic,"[0, 1, 2, 3, 4, 5, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23]",05-3NY9_top500_144,151
654,143,basic,[19],05-3NY9_top500_144,151
655,144,acceptor,"[5, 8, 13, 15, 25]",05-3NY9_top500_145,152
656,144,aromatic,"[1, 2, 3, 4, 5, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_145,152
657,144,basic,[2],05-3NY9_top500_145,152
658,144,aliphatic_ring,"[9, 10, 11, 12]",05-3NY9_top500_145,152
659,145,donor,"[8, 21]",05-3NY9_top500_146,153
660,145,acceptor,"[7, 8, 14]",05-3NY9_top500_146,153
661,145,aromatic,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 18, 19, 20, 21, 22]",05-3NY9_top500_146,153
662,145,basic,"[8, 18]",05-3NY9_top500_146,153
663,146,acceptor,"[0, 2, 9, 15, 17, 19]",05-3NY9_top500_147,154
664,146,aromatic,"[1, 2, 3, 4, 5, 6, 10, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_147,154
665,146,basic,[6],05-3NY9_top500_147,154
666,146,aliphatic_ring,"[7, 8, 9]",05-3NY9_top500_147,154
667,147,donor,"[0, 11]",05-3NY9_top500_148,155
668,147,acceptor,"[0, 10, 11, 14]",05-3NY9_top500_148,155
669,147,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_148,155
670,147,basic,"[0, 2, 11]",05-3NY9_top500_148,155
671,148,donor,"[10, 13]",05-3NY9_top500_149,156
672,148,acceptor,"[0, 12, 16]",05-3NY9_top500_149,156
673,148,aromatic,"[1, 2, 3, 4, 5, 6, 15, 16, 17, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_149,156
674,148,basic,[6],05-3NY9_top500_149,156
675,149,donor,"[7, 18]",05-3NY9_top500_150,157
676,149,acceptor,"[4, 6, 7, 14]",05-3NY9_top500_150,157
677,149,aromatic,"[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13]",05-3NY9_top500_150,157
678,149,basic,"[7, 18]",05-3NY9_top500_150,157
679,149,aliphatic_ring,"[14, 15, 16]",05-3NY9_top500_150,157
680,150,donor,[9],05-3NY9_top500_151,158
681,150,acceptor,"[15, 17, 21]",05-3NY9_top500_151,158
682,150,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",05-3NY9_top500_151,158
683,150,basic,[7],05-3NY9_top500_151,158
684,150,aliphatic_ring,"[17, 18, 19, 20, 21]",05-3NY9_top500_151,158
685,151,donor,"[5, 9]",05-3NY9_top500_152,159
686,151,acceptor,"[4, 10, 11]",05-3NY9_top500_152,159
687,151,aromatic,"[1, 2, 3, 4, 5, 6, 14, 15, 16, 17, 18]",05-3NY9_top500_152,159
688,151,basic,[9],05-3NY9_top500_152,159
689,152,acceptor,"[0, 9, 14, 15]",05-3NY9_top500_153,160
690,152,aromatic,"[1, 2, 3, 4, 5, 6, 8, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_153,160
691,152,basic,[4],05-3NY9_top500_153,160
692,152,aliphatic_ring,"[7, 9, 10, 11, 16]",05-3NY9_top500_153,160
693,153,donor,[0],05-3NY9_top500_154,161
694,153,acceptor,"[0, 10, 12, 14]",05-3NY9_top500_154,161
695,153,aromatic,"[1, 2, 3, 4, 5, 6, 7, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_154,161
696,153,basic,"[0, 6]",05-3NY9_top500_154,161
697,154,donor,[0],05-3NY9_top500_155,162
698,154,acceptor,"[7, 10, 19]",05-3NY9_top500_155,162
699,154,aromatic,"[1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_155,162
700,154,basic,[23],05-3NY9_top500_155,162
701,155,donor,"[15, 23]",05-3NY9_top500_156,163
702,155,acceptor,"[13, 24]",05-3NY9_top500_156,163
703,155,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_156,163
704,155,basic,[15],05-3NY9_top500_156,163
705,156,donor,"[9, 20]",05-3NY9_top500_157,164
